,r1,r2,s1,s2
61,133.51278589938352,78.43407696469617,-11.023145789643358,47.932420757161594
62,84.47880398857721,100.99654474037375,-21.585905837301194,14.20876244354486
63,-27.12971355829297,-50.24920453364249,1.685331413019492,41.74541722106227
64,-13.71933037444828,-13.5181163197147,-22.329580253588794,4.246840889759716
65,-52.98367795407246,-9.02456256895446,-2.174943729745943,32.57592962384372
66,-93.4175328792977,-108.29157890570474,-56.83366316496265,-69.26140236955806
67,-4.2175870256838,-134.5603361917836,-58.11819980451292,-31.428166809284967
68,-75.06941245900357,-69.82811134451373,-0.51517940400746,12.07317366344564
69,-78.47741678794112,9.810483445890666,9.969961277382637,24.102828722891754
70,-78.94535167209597,-147.13046844473,0.17643060054055892,40.68828848338486
71,12.058276072175822,-130.20074655494943,-21.08202806578203,-4.245357279693429
72,41.23415509583834,67.97939359208932,-46.760059232337206,-19.179779950164427
73,59.49996561513177,119.9211573928599,18.56595371949083,88.04410050319704
74,90.12981743726583,76.19469733452249,-40.5285799445319,-4.6054603887793215
75,-46.46824587583821,17.65530471631988,-59.047409738577926,21.50021754081351
76,34.19941489173904,111.46141851502796,-51.2026371963001,-52.8295661461054
77,-4.053314528775703,-144.76880214710096,-30.55255537929866,-35.395079051116745
78,-76.57181963670061,-73.64539065691378,-2.556612416232056,17.935869175368474
79,-92.94189991733319,-137.11361668530563,-57.260309770480546,-31.60078360331202
80,84.18765462117578,115.69813268839651,-25.36450321927273,-40.58256337948672
81,28.79810881718686,-19.118760994322713,-57.58239289719104,-50.80837830217436
82,109.82854430252573,76.70402724115262,-28.322675331762355,-9.179114998354935
83,-40.7749039094466,19.692247260833135,5.629138475459454,24.84753605452661
84,14.051376764484697,-30.88296443949372,-39.69090442070785,25.605847051811285
85,57.555176197833354,133.02920716036118,-12.940518143322262,47.78774204346434
86,-22.798754937296152,-137.44290713875023,-18.089863766346596,4.387198851511417
87,76.3027799926735,120.53142837318066,-52.8380794016922,-47.08973175092225
88,3.2608861045491575,-213.03326786043965,-31.81466149611078,-37.83506242368048
89,84.19261975703166,80.94386319944421,-28.10248222697887,-42.25117743820603
90,-6.357882750303544,131.77786766302438,0.8623395512797105,32.54868856415774
91,31.09370841101691,-13.217331856609709,-34.79349884502896,-35.62842614336301
92,-71.17011690555624,-74.60445073608541,21.836784742485147,52.57289868111894
93,48.401517642870175,69.5710432081999,-7.184478864911915,29.584228252600205
94,-46.98109279986164,10.199716561194753,-11.315444705454912,12.706464626934988
95,-66.07037192039498,-171.62981527897844,-38.78184705827951,-49.47490652873528
96,14.985018901151417,-20.616803319395512,-27.071731470785664,-37.31846888931792
97,-73.9553392236304,-72.67551136372259,-2.341756436586597,24.29190662123362
98,1.649633942949778,9.00335678944225,-23.551032385121704,33.2409276724356
99,-34.403759119851486,162.52451488995771,-13.580538916666882,-41.85274430360153
100,-77.36307229185897,18.05133351266993,-44.90509938694887,-52.26392213542502
101,-45.95582074806905,187.13635449950604,-29.380189942004677,-33.539101778073885
102,9.406255201688815,106.85622973029436,-45.83306207851138,-42.901115773945044
103,65.64619389205532,-23.884687101569984,16.947070412974107,44.70762207170747
104,-1.5762236984290587,-11.830513459555053,-40.97434290156927,-21.498313725742214
105,44.846875547328125,118.04092258057747,9.924288422874154,41.509194023227394
106,-48.59098199765467,-9.037391187171906,-57.48444896124887,-52.260769261726736
107,-49.60436682724346,13.695370606900426,-30.53287284400142,2.1211320262010283
108,-14.414091737950521,-141.1983789919761,0.9979080910879181,36.97603092002918
109,22.675923396758858,65.15005110216255,-55.952081703550604,-30.2149663788447
110,20.242362091498055,-133.40071602239786,22.39883095675576,61.87352381939742
111,-72.4803760979253,-70.30615954221471,5.239599937909438,-1.8889248795504696
112,61.89344903172428,149.3779602072631,35.80526489801237,61.299297417401576
113,102.03176131868085,71.8431980039658,8.209972789032348,30.64354800166058
114,16.05540648873443,-14.506188680806622,-113.15095618635732,89.74747404447005
115,9.282775039523179,-139.0542785711463,-108.44884456870486,8.863679589626432
116,-74.01568177601607,-76.15549695326727,-76.16248310892595,114.13265793868052
117,-13.74844941779918,-200.95383407798133,-102.41143589254978,15.36803542050852
118,-30.670034479509862,176.82040514100862,-80.38401127184837,132.3150795215661
119,-27.366614603378277,-17.15227846460859,-106.52954645974542,14.401681423504327
120,53.52149781521224,119.31198985545906,-107.86431130681936,14.395124546683254
121,-67.92065895489888,-159.39752134578305,-102.54123851961086,9.219134937795582
122,4.121945958113305,-130.40298598350338,-100.66145358196863,8.360192224146155
123,75.97643593258756,91.86957943265232,-131.43687074506636,30.204930675215415
124,7.608856184022869,-135.43272997019847,-88.02708140557615,109.49265628958358
125,82.10896570929995,103.90208084534528,-164.1249428207291,134.24545750650157
126,32.57835070999351,-42.09658688945069,-147.04022736549595,65.82224438945812
127,-1.8294784789231655,111.06148389263724,-108.74309855391911,10.768485035438767
128,25.029177536701095,107.16152609834904,-89.74792262411222,94.38597917143669
129,42.377398592404845,110.68252349567835,-65.61347609003519,128.74601670251616
130,53.689471444333414,-19.075021751001383,-80.75498190972718,110.42327103282511
131,-68.50753047441977,-66.15913846484152,-74.2823956316693,147.73860013909092
132,-54.74587755581016,-14.676412980357917,-134.57546152967936,28.23688211974744
133,6.977048698785142,110.91333341018417,-116.8989431816853,64.51100833899298
134,-47.57112871578776,21.664315002465816,-111.82779155412067,55.18381088744415
135,96.02133617233395,74.48248561291415,-160.63555501136562,57.03476033896922
136,-77.5495501081603,10.777063577678259,-99.5190240943919,74.0771134469586
137,120.40052846538127,68.74703866701542,-98.50736499407466,9.509778003132432
138,-45.15911695108292,-10.807040815149042,-75.9614671216551,128.96565674636108
139,70.46603757873912,-30.71236598301214,-106.89556851976377,198.91140800675646
140,61.59805204557277,118.42207632032563,-117.15818046926438,49.15104683494331
141,28.156316794145006,61.4232701222496,-92.63410634128094,124.4378362434487
142,34.16318222947752,-155.24067480560484,-151.6178965758489,56.376602985149724
143,-80.14140273398684,-70.17786242209682,-108.69561812561815,75.24997598254944
144,-78.992938322948,-67.00578886889096,-130.6302044911952,91.65078904029909
145,-93.61623123351337,-121.62750319524756,-157.91027499430737,52.93862913184877
146,22.10634952078517,-11.159692624256,-151.1731666564449,41.060757431899766
147,-56.391876767939046,-151.61715394867971,-74.21914234502067,115.10964740121366
148,-66.22316506120717,28.599669802501055,-118.74870713685566,124.57448689221127
149,-38.67297566728893,-137.1059306392832,,
